job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-006147,Data Engineer - ETL,FusionWorks,Gurgaon,Gurgaon,Haryana,India,Manufacturing,22 LPA,2275000.0,3535071.0,INR,5-8 years,5.0,8.0,Full-time,2025-11-28,"We are hiring a Data Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Docker, Hadoop, Kafka, PostgreSQL, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Docker,Hadoop,Kafka is required. If you are passionate about data and want to grow your career, apply today!","Docker, Hadoop, Kafka, PostgreSQL, Python, SQL"
JOB-006148,Junior Data Analyst,,Hyderabad,Hyderabad,Telangana,India,Telecommunications,9 LPA,960000.0,1406467.0,INR,4-5 years,4.0,5.0,Contract,2025-10-06,"We are hiring a Data Analyst at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL"
JOB-006149,Data Analytics Engineer,Vertex Insights,Delhi,Delhi,Delhi,India,Healthcare,12 LPA,1264999.0,1685393.0,INR,1-2 years,1.0,2.0,Internship,2025-09-13,"We are hiring a Analytics Engineer at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006150,Business Analyst,Vertex Insights,Delhi,Delhi,Delhi,India,,9 LPA,910000.0,1243118.0,INR,2-3 years,2.0,,Contract,2025-11-02,"We are hiring a Business Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Excel is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Excel, Power BI, SQL, Statistics"
JOB-006151,,Nimbus Data,Delhi,Delhi,Delhi,India,Healthcare,24 LPA,2470000.0,4035462.0,INR,6-9 years,6.0,9.0,Contract,2025-11-02,"We are hiring a Data Engineer at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Kafka, PostgreSQL and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Kafka,PostgreSQL,SQL is required. If you are passionate about data and want to grow your career, apply today!","Kafka, PostgreSQL, SQL"
JOB-006152,Analytics Analyst,Stratum Consulting,Kolkata,Kolkata,West Bengal,India,Telecommunications,6 LPA,600000.0,788639.0,INR,Fresher,0.0,3.0,Full-time,2026-01-21,"We are hiring a Data Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python"
JOB-006153,Power BI Developer,Lumina Digital,Chennai,Chennai,Tamil Nadu,India,,9 LPA,919999.0,1203498.0,INR,1-3 years,1.0,3.0,Full-time,2025-11-03,"We are hiring a BI Analyst at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, SQL, Tableau"
JOB-006154,Data Engineer - ETL,Vertex Insights,Gurgaon,,Haryana,India,Manufacturing,14 LPA,1495000.0,1847408.0,INR,1-4 years,1.0,4.0,Full-time,2026-01-06,"We are hiring a Data Engineer at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, Kafka, PostgreSQL, Python and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, Kafka, PostgreSQL, Python, Spark"
JOB-006155,Deep Learning Engineer,Crestwave Systems,Ahmedabad,Ahmedabad,Gujarat,India,Healthcare,21 LPA,2175000.0,3118315.0,INR,3-5 years,3.0,5.0,Internship,2026-03-05,"We are hiring a Machine Learning Engineer at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Machine Learning, NLP, PyTorch, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Machine Learning, NLP, PyTorch, SQL, Spark"
JOB-006156,Analytics Engineer,Stratum Consulting,Bangalore,Bangalore,Karnataka,India,Healthcare,19 LPA,1925000.0,2858660.0,INR,5-5 years,5.0,5.0,Full-time,2026-01-19,"We are hiring a Analytics Engineer at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006157,Junior Data Engineer,Vertex Insights,Ahmedabad,Ahmedabad,Gujarat,India,E-commerce,14 LPA,1495000.0,2510346.0,INR,1-2 years,1.0,2.0,Full-time,2026-03-24,"We are hiring a Data Engineer at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Kafka, Python, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Kafka, Python, SQL, Spark"
JOB-006158,Applied Data Scientist,Nimbus Data,Chennai,Chennai,Tamil Nadu,India,,15 LPA,1560000.0,2187497.0,INR,2-2 years,2.0,2.0,Contract,2026-05-10,"We are hiring a Data Scientist at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Pandas, Python, SQL and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Pandas,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Pandas, Python, SQL, TensorFlow"
JOB-006159,Power BI Developer,Skyline Digital,Hyderabad,Hyderabad,Telangana,India,Manufacturing,11 LPA,1160000.0,1839237.0,INR,3-4 years,3.0,4.0,Internship,2026-08-19,"We are hiring a BI Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, Tableau"
JOB-006160,Business Intelligence Analyst,Skyline Digital,Delhi,Delhi,Delhi,India,Finance,10 LPA,1040000.0,1670549.0,INR,2-3 years,2.0,3.0,Full-time,2025-09-04,"We are hiring a BI Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL, Tableau"
JOB-006161,Machine Learning Engineer,Alpha Analytics,Kolkata,Kolkata,West Bengal,India,E-commerce,21 LPA,2175000.0,3676510.0,INR,3-6 years,3.0,6.0,Contract,2026-03-11,"We are hiring a Machine Learning Engineer at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with NLP, SQL, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NLP,SQL,Spark is required. If you are passionate about data and want to grow your career, apply today!","NLP, SQL, Spark, TensorFlow"
JOB-006162,Data Analyst I,Nexora Data Labs,Kolkata,Kolkata,West Bengal,India,E-commerce,6 LPA,600000.0,899895.0,INR,0-3 years,0.0,3.0,Internship,2025-10-05,,"Excel, Power BI, Tableau"
JOB-006163,BA - Data,Stratum Consulting,Hyderabad,Hyderabad,Telangana,India,Information Technology,10 LPA,1015000.0,1482671.0,INR,3-4 years,3.0,,Full-time,2026-05-17,"We are hiring a Business Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL, Statistics"
JOB-006164,ML Engineer,Orbit Tech Solutions,Gurgaon,Gurgaon,Haryana,India,E-commerce,24 LPA,2400000.0,3820180.0,INR,4-5 years,4.0,5.0,Full-time,2025-12-04,"We are hiring a Machine Learning Engineer at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Kubernetes, Machine Learning, NLP, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Kubernetes,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Kubernetes, Machine Learning, NLP, Spark, TensorFlow"
JOB-006165,Business Analyst,CloudBridge Tech,Pune,Pune,Maharashtra,India,E-commerce,11 LPA,,1347252.0,INR,4-7 years,4.0,7.0,Full-time,2025-10-25,"We are hiring a Business Analyst at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,SQL is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, SQL, Statistics"
JOB-006166,Junior Data Engineer,Vertex Insights,Noida,Noida,Uttar Pradesh,India,Information Technology,24 LPA,2470000.0,3762053.0,INR,6-6 years,6.0,6.0,Full-time,2025-09-13,"We are hiring a Data Engineer at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, Kafka, PostgreSQL, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, Kafka, PostgreSQL, SQL, Spark"
JOB-006167,BI Engineer,Skyline Digital,Hyderabad,Hyderabad,Telangana,India,Banking,11 LPA,1100000.0,1501789.0,INR,Fresher,0.0,0.0,Full-time,,"We are hiring a Analytics Engineer at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006168,Senior Data Operations Executive,AnalyticsHub,Delhi,Delhi,Delhi,India,Banking,32 LPA,,3990128.0,INR,9-12 years,9.0,12.0,Full-time,2025-09-15,"We are hiring a Other at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006169,Senior Data Governance Analyst,Stratum Consulting,Ahmedabad,Ahmedabad,Gujarat,India,,26 LPA,2660000.0,4367942.0,INR,6-7 years,6.0,7.0,Internship,2026-07-29,"We are hiring a Other at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006170,Power BI Developer,InfoSphere Systems,Ahmedabad,Ahmedabad,Gujarat,India,Consulting,10 LPA,,1669910.0,INR,2-4 years,2.0,4.0,Full-time,2026-05-31,"We are hiring a BI Analyst at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL"
JOB-006171,Business Analytics Consultant,Meridian Data,Bangalore,Bangalore,Karnataka,India,Finance,8 LPA,804999.0,1273100.0,INR,1-2 years,1.0,2.0,Full-time,2026-03-15,"We are hiring a Business Analyst at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Agile, Excel, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI, SQL"
JOB-006172,Power BI Developer,Pinnacle Data Corp,Ahmedabad,Ahmedabad,Gujarat,India,E-commerce,9 LPA,919999.0,1434872.0,INR,1-4 years,1.0,4.0,Contract,2026-05-03,,"Data Visualization, Power BI, SQL"
JOB-006173,Senior Product Manager - Data,Helix Analytics,Mumbai,Mumbai,Maharashtra,India,Information Technology,26 LPA,2660000.0,3614373.0,INR,6-6 years,6.0,6.0,Full-time,2026-01-22,"We are hiring a Other at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006174,Senior Data QA Engineer,Helix Analytics,Pune,Pune,Maharashtra,India,Healthcare,30 LPA,3080000.0,5041482.0,INR,8-10 years,8.0,10.0,Full-time,2026-02-01,"We are hiring a Other at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006175,BI Analyst,AnalyticsHub,Kochi,Kochi,Kerala,India,Information Technology,8 LPA,800000.0,1054950.0,INR,0-3 years,0.0,3.0,Full-time,2026-01-12,"We are hiring a BI Analyst at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with Looker, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Looker,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Looker, Power BI, SQL"
JOB-006176,Power BI Developer,InfoSphere Systems,Pune,Pune,Maharashtra,India,Finance,10 LPA,1040000.0,1611146.0,INR,2-4 years,2.0,4.0,Internship,2026-05-07,"We are hiring a BI Analyst at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL, Tableau"
JOB-006177,Data Engineer - ETL,FusionWorks,Gurgaon,Gurgaon,Haryana,India,Banking,22 LPA,2275000.0,3008462.0,INR,5-7 years,5.0,7.0,Full-time,2025-09-19,"We are hiring a Data Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Airflow, Kafka and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Kafka,Python is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Kafka, Python"
JOB-006178,Senior BA - Data,Stratum Consulting,Chennai,Chennai,Tamil Nadu,India,Manufacturing,17 LPA,1714999.0,2276564.0,INR,5-8 years,5.0,8.0,Contract,2026-06-13,"We are hiring a Business Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Agile, Excel and Power BI. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI"
JOB-006179,Senior Business Analyst,DataPulse Inc,Kolkata,Kolkata,West Bengal,India,Manufacturing,21 LPA,2156000.0,3137472.0,INR,8-11 years,8.0,11.0,Full-time,2026-03-01,"We are hiring a Business Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Agile, Excel and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, SQL"
JOB-006180,Business Analyst,Nexora Data Labs,Noida,Noida,Uttar Pradesh,India,Telecommunications,,804999.0,1069400.0,INR,1-1 years,1.0,1.0,Internship,2026-08-18,"We are hiring a Business Analyst at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,SQL is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, SQL, Statistics"
JOB-006181,Senior Data Scientist,CloudBridge Tech,Noida,Noida,Uttar Pradesh,India,Information Technology,31 LPA,3191999.0,3910691.0,INR,6-7 years,6.0,7.0,Internship,2026-01-18,"We are hiring a Data Scientist at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with NumPy, Python, R, SQL, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Python,R is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Python, R, SQL, Statistics, TensorFlow"
JOB-006182,Data Analyst I,Orbit Tech Solutions,Kolkata,Kolkata,West Bengal,India,Healthcare,6 LPA,600000.0,963047.0,INR,Fresher,0.0,1.0,Internship,2026-07-18,"We are hiring a Data Analyst at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Excel, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Python, SQL, Tableau"
JOB-006183,Software Engineer - Data,Pinnacle Data Corp,Kochi,Kochi,Kerala,India,Information Technology,17 LPA,1750000.0,2771012.0,INR,5-6 years,5.0,6.0,Contract,2025-11-01,"We are hiring a Other at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Python is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Python, SQL"
JOB-006184,Senior Business Analyst,Alpha Analytics,Chennai,Chennai,Tamil Nadu,India,Finance,20 LPA,2008999.0,3322710.0,INR,7-7 years,7.0,7.0,Internship,2026-06-14,"We are hiring a Business Analyst at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Statistics"
JOB-006185,Data Scientist,Skyline Digital,Hyderabad,Hyderabad,Telangana,India,Finance,17 LPA,1739999.0,2622163.0,INR,3-5 years,,5.0,Full-time,2025-11-13,"We are hiring a Data Scientist at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Machine Learning, Pandas, SQL, Scikit-learn and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,Pandas,SQL is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, Pandas, SQL, Scikit-learn, Statistics"
JOB-006186,Data Analytics Engineer,FusionWorks,Pune,Pune,Maharashtra,India,Manufacturing,19 LPA,1925000.0,3007943.0,INR,5-8 years,5.0,8.0,Internship,2025-11-18,,"Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006187,Data Analytics Engineer,Pinnacle Data Corp,Delhi,Delhi,Delhi,India,Manufacturing,14 LPA,1430000.0,2170392.0,INR,2-5 years,2.0,5.0,Internship,2025-10-19,"We are hiring a Analytics Engineer at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Python is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Python, SQL, Snowflake"
JOB-006188,,Meridian Data,Kolkata,Kolkata,West Bengal,India,Manufacturing,10 LPA,1000000.0,1272658.0,INR,Fresher,0.0,0.0,Full-time,2026-04-11,"We are hiring a Other at Meridian Data to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python"
JOB-006189,Senior BI Consultant,TechNova Solutions,Gurgaon,Gurgaon,Haryana,India,Information Technology,22 LPA,2295999.0,2783697.0,INR,7-10 years,7.0,10.0,Internship,2025-09-20,"We are hiring a BI Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL, Tableau"
JOB-006190,Data Science Specialist,AnalyticsHub,Chennai,Chennai,Tamil Nadu,India,Healthcare,13 LPA,1380000.0,1729988.0,INR,1-3 years,1.0,3.0,Full-time,2026-01-07,"We are hiring a Data Scientist at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, R, Scikit-learn and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,R is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, R, Scikit-learn, Statistics"
JOB-006191,Business Intelligence Analyst,Nimbus Data,Chennai,Chennai,Tamil Nadu,India,Banking,12 LPA,1280000.0,1713332.0,INR,4-6 years,4.0,6.0,,2025-12-08,"We are hiring a BI Analyst at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL"
JOB-006192,Junior Data Scientist,Meridian Data,Noida,Noida,Uttar Pradesh,India,Banking,21 LPA,2100000.0,3284613.0,INR,5-6 years,5.0,6.0,Full-time,2026-08-07,"We are hiring a Data Scientist at Meridian Data to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas and R. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,R is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, R"
JOB-006193,Analytics Analyst,Vertex Insights,Noida,Noida,Uttar Pradesh,India,Healthcare,6 LPA,600000.0,777920.0,INR,Fresher,0.0,0.0,Internship,2026-02-04,"We are hiring a Data Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Tableau"
JOB-006194,Software Engineer - Data,Vertex Insights,Noida,Noida,Uttar Pradesh,India,E-commerce,13 LPA,1300000.0,1949364.0,INR,2-3 years,2.0,3.0,Full-time,2025-09-18,"We are hiring a Other at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python"
JOB-006195,Junior Data Analyst,CloudBridge Tech,Pune,Pune,Maharashtra,India,Telecommunications,6 LPA,690000.0,970895.0,INR,1-1 years,1.0,1.0,Full-time,2026-05-05,"We are hiring a Data Analyst at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, Python"
JOB-006196,Senior Data Analyst,Nexora Data Labs,Chennai,Chennai,Tamil Nadu,India,Telecommunications,15 LPA,1595999.0,2098669.0,INR,6-6 years,6.0,6.0,Full-time,2025-11-23,"We are hiring a Data Analyst at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
